,genre,filename
601,classical,magnatune-romantic_dinner_classical_compilation-01-ensemble_mirable__from_triemer_six_cello_sonatas-755-784.mp3
23201,classical,janine_johnson-j_s__bach_works_for_harpsichord-14-english_suite_no_3_in_g_minor__gavotte-0-29.mp3
15018,classical,janine_johnson-chopin_recital-07-prelude_op_28_no_13_in_f_major-59-88.mp3
7444,classical,ralph_meulenbroeks-gambomania-04-sonata_in_d_minor_adagio_karl_friedrich_abel-0-29.mp3
7762,classical,philharmonia_baroque-mozart_orchestral_works-04-concerto_for_flute_and_orchestra_in_g_major_kv313_rondo-59-88.mp3
20161,classical,o_fickle_fortune-a_celebration_of_robert_burns-10-strathspey_and_reels_in_a-59-88.mp3
20776,classical,jacob_heringman_and_catherine_king-alonso_mudarra_songs_and_solos-11-gallarda-59-88.mp3
5855,classical,richard_savino-mertz__bardic_sounds-03-evening_song-117-146.mp3
6991,classical,paul_beier-michelagnolo_galilei-03-sonate_in_d_minor_toccata_in_tre_parti_gagliarda_gagliarda_volta-407-436.mp3
5835,classical,philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-03-eroica_3rd_and_4th-465-494.mp3
23567,classical,janine_johnson-bach_goldberg_variations-14-variatio_13_a_2_clav-0-29.mp3
4524,classical,ensemble_mirable-triemer_six_cello_sonatas-02-sonata_1_allegro-117-146.mp3
13096,classical,american_baroque-dances_and_suites_of_rameau_and_couperin-06-rigaudon_suite_from_les_fetes_dhebe_rameau-0-29.mp3
1465,classical,philharmonia_baroque-mozart_orchestral_works-01-overture_to_the_abduction_from_the_seraglio-0-29.mp3
13605,classical,music_of_the_spheres-music_of_the_spheres-06-von_biber_passacaglia_for_solo_violins-349-378.mp3
4743,classical,paul_avgerinos-sky_of_grace-02-the_calling-88-117.mp3
25298,classical,philharmonia_baroque-cd2_scarlatti__cecilian_vespers-22-salve_regina__salve_regina-59-88.mp3
17532,classical,jacob_heringman-jane_pickeringes_lute_book-09-a_galyerd_by_rossesters-59-88.mp3
619,classical,philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-349-378.mp3
22239,classical,seth_carlin-mozart_in_the_age_of_enlightenment-12-sonata_15_in_c_minor__allegro_georg_benda-175-204.mp3
19438,classical,maryse_carlin-rameau__pieces_de_clavecin_en_concerts__forqueray_suites_4_and_5-10-fourth_suite__sarabande_la_daubonne_forqueray-88-117.mp3
22134,classical,richard_savino-mertz__bardic_sounds-12-prayer-204-233.mp3
21334,classical,musica_franca-corrette__le_phenix__les_delices_de_la_solitude-11-sonata_iii_in_c_major__sarabanda-30-59.mp3
13847,classical,orinda-airs_de_cour-07-amans_qui_vous_plaignes_pierre_guedron-117-146.mp3
25081,classical,jeni_melia-the_lost_art_of_wooing-20-the_countess_of_pembrokes_paradise_anthony_holborne-30-59.mp3
72,classical,new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-262-291.mp3
16475,classical,edward_martin-art_of_the_lute_in_renaissance_france-08-la_tirantine_le_roy-30-59.mp3
20173,classical,vito_paternoster-cd1bach_cello_suites-10-suite_ii_in_re_minore__sarabande-117-146.mp3
13934,classical,ensemble_vermillian-stolen_jewels-07-biber_sonata_vi_1681_passacagli-262-291.mp3
3947,classical,american_baroque-mozart_4_quartets_for_strings_and_winds-02-oboe_quartet_in_f_k370__adagio-117-146.mp3
25135,classical,james_edwards-canarios-21-cabarios__sanz-30-59.mp3
18450,classical,janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-09-partin_a_cembalo_solo_fantasia_furs_clavier_vivace_telemann-0-29.mp3
22403,classical,janine_johnson-chopin_recital-12-valse_brilliante_op_18_in_eb_major-175-204.mp3
24165,classical,la_primavera-english_renaissance_music-16-martin_said_to_his_man_anon-0-29.mp3
10262,classical,ralph_rousseau_meulenbroeks-moved_by_marais-05-gigue_la_pagode_suite_in_g_minor_le_cinquieme_livre_de_pieces_de_viole_1725-30-59.mp3
23893,classical,jesse_manno-sea_spirits-15-receiving_the_gift-30-59.mp3
21333,classical,ensemble_mirable-triemer_six_cello_sonatas-11-sonata_3_grave-88-117.mp3
8638,classical,music_of_the_spheres-the_fantastics-04-pandolfi_la_vinciolina_op_4_no_6-117-146.mp3
2113,classical,paul_beier-michelagnolo_galilei-01-sonate_in_a_minor_toccata_corrente_corrente_volta-262-291.mp3
24027,classical,janine_johnson-bach_goldberg_variations-15-variatio_14_a_2_clav-30-59.mp3
12492,classical,stellamara-star_of_the_sea-06-immrama-30-59.mp3
25574,classical,janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-25-suite_courante_pezold-0-29.mp3
21757,classical,american_baroque-the_four_seasons_by_vivaldi-12-concerto_no_4_in_g_minor_rv_297_winter__allegro-88-117.mp3
21923,classical,seth_carlin-schubert__works_for_solo_fortepiano-12-impromptu_in_bflat_major_opus_posth__142__variation_4-30-59.mp3
10,classical,american_bach_soloists-j_s__bach__cantatas_volume_v-01-gleichwie_der_regen_und_schnee_vom_himmel_fallt_bwv_18_i_sinfonia-117-146.mp3
12618,classical,ralph_rousseau_meulenbroeks-moved_by_marais-06-le_folies_despagnes_le_deuxieme_livre_de_pieces_de_viole_1701-842-871.mp3
25632,classical,magnatune-classical-26-la_serenissima_pisendel_sonata_in_e_minor_for_violin_and_continuo-30-59.mp3
1,classical,american_bach_soloists-j_s__bach_solo_cantatas-01-bwv54__i_aria-146-175.mp3
12765,classical,edward_martin-art_of_the_lute_in_renaissance_france-06-mon_per_ma_donne_mari_bransle-0-29.mp3
5903,classical,jacob_heringman-siena_lute_book-03-fantasia_8_da_milano-175-204.mp3
10463,classical,music_of_the_spheres-music_of_the_spheres-05-js_bach_toccata_in_d_minor_mbv_913-0-29.mp3
10472,classical,music_of_the_spheres-music_of_the_spheres-05-js_bach_toccata_in_d_minor_mbv_913-494-523.mp3
15760,classical,ralph_rousseau_meulenbroeks-moved_by_marais-08-allemande_double_suite_in_g_minor_le_troisieme_livre_de_pieces_de_viole_1711-59-88.mp3
13070,classical,paul_berget-the_siena_manuscript_on_steel_string_guitar-06-recercar_6_steel_string_guitar-30-59.mp3
317,classical,sand_craig_and_dornenburg-biber_violin_sonatas-01-biber_sonata_6_in_c_minor_from_8_sonatas_1681-581-610.mp3
21973,classical,jacob_heringman_and_catherine_king-alonso_mudarra_songs_and_solos-12-la_vita_fugge-117-146.mp3
21216,classical,paul_berget-the_siena_manuscript_on_steel_string_guitar-11-recercar_11_steel_string_guitar-30-59.mp3
23456,classical,ensemble_mirable-conversations_galantes-14-sonata_ii_in_b_minor_allegro-146-175.mp3
4054,classical,american_bach_soloists-j_s__bach__mass_in_b_minor_cd2-02-patrem_omnipotentem-88-117.mp3
11079,classical,oberlin_consort_of_viols-5_and_6_part_fantasies_of_william_lawes-05-set_a_5_in_c_minor-146-175.mp3
23864,classical,american_baroque-dances_and_suites_of_rameau_and_couperin-15-passepieds_12_suite_from_les_fetes_dhebe_rameau-117-146.mp3
8982,classical,oberlin_consort_of_viols-5_and_6_part_fantasies_of_william_lawes-04-set_a_5_in_c_major-117-146.mp3
24839,classical,american_bach_soloists-j_s__bach__favorite_cantatas-19-chorale__und_wenn_die_welt_voll_teufel_war-88-117.mp3
22793,classical,american_baroque-dances_and_suites_of_rameau_and_couperin-13-minuets_1_2_suite_from_les_fetes_dhebe_rameau-88-117.mp3
25148,classical,american_bach_soloists-j_s__bach__favorite_cantatas-21-duet__wie_selig_sind_doch_die-117-146.mp3
10257,classical,american_baroque-dances_and_suites_of_rameau_and_couperin-05-gavottes_suite_from_les_fetes_dhebe_rameau-117-146.mp3
23830,classical,monks_and_choirs_of_kiev_pechersk_lavra-chants_of_the_russian_orthodox_church-15-o_god_forgive_me-59-88.mp3
19987,classical,paul_berget-the_siena_manuscript_on_steel_string_guitar-10-recercar_10_steel_string_guitar-30-59.mp3
618,classical,philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-320-349.mp3
14984,classical,duo_chambure-vihuela_duets_of_valderrabano-07-payne_trabel_jean_mouton-59-88.mp3
23354,classical,four_stones_net-ridin_the_faders-14-part_14-146-175.mp3
16006,classical,the_sarasa_ensemble-a_baroque_mosaic-08-concerto_in_c_major__allegro_molto_vivaldi-59-88.mp3
19857,classical,vito_paternoster-cd1bach_sonatas_and_partitas_for_solo_violin-10-partita_prima_in_mi_minore__double-59-88.mp3
24312,classical,janine_johnson-bach_goldberg_variations-16-variatio_15_canone_alla_quinta_a_1_clave_andante-204-233.mp3
10281,classical,magnatune-romantic_dinner_classical_compilation-05-gonzalo_x_ruiz__andante_sonata_for_oboe_and_bassoc_continuo_in_g_major_sammartini-175-204.mp3
14096,classical,jeni_melia-the_last_of_old_england-07-curranto_anon-30-59.mp3
10287,classical,magnatune-romantic_dinner_classical_compilation-05-gonzalo_x_ruiz__andante_sonata_for_oboe_and_bassoc_continuo_in_g_major_sammartini-436-465.mp3
8917,classical,paul_berget-j_s__bach_on_the_lute-04-sarabande__bwv_996-59-88.mp3
25795,classical,jacob_heringman-blame_not_my_lute-30-wilsons_wile-0-29.mp3
3699,classical,human_response-delirious-02-landlocked-291-320.mp3
2692,classical,ralph_meulenbroeks-gambomania-02-arabesque_martin_marais-117-146.mp3
19901,classical,seth_and_maryse_carlin-schubert__music_for_fortepiano_four_hands-10-polonaise_no__3-233-262.mp3
10248,classical,james_edwards-canarios-05-gavotte__ronacalli-30-59.mp3
18771,classical,vito_paternoster-cd2bach_cello_suites-09-suite_iv_in_mi_bemolle_maggiore__courante-175-204.mp3
10850,classical,vito_paternoster-cd1bach_sonatas_and_partitas_for_solo_violin-05-partita_prima_in_mi_minore__allemanda-88-117.mp3
16950,classical,daniel_berkman-calabashmoon-08-senegambia-59-88.mp3
12594,classical,american_bach_soloists-j_s__bach__mass_in_b_minor_cd1-06-laudamus_te-0-29.mp3
20993,classical,magnatune_compilation-new_age_and_jazz-11-michael_masley_soliel-59-88.mp3
4119,classical,james_edwards-canarios-02-prelude__corbetta-0-29.mp3
10561,classical,paul_berget-sl_weiss_on_11_strings-05-linfidele_suite_musette-117-146.mp3
24108,classical,the_sarasa_ensemble-a_baroque_mosaic-16-cantata_il_delirio_amoroso__aria_handel-88-117.mp3
21670,classical,jacob_heringman-black_cow-12-bakfark_qui_habitat_in_adjutorio_prima_pars-465-494.mp3
5827,classical,philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-03-eroica_3rd_and_4th-117-146.mp3
12018,classical,the_sarasa_ensemble-a_baroque_mosaic-06-concerto_in_c_major__allegro_non_molto_vivaldi-146-175.mp3
13599,classical,music_of_the_spheres-music_of_the_spheres-06-von_biber_passacaglia_for_solo_violins-88-117.mp3
20142,classical,doc_rossi-demarzi6_sonatas_for_cetra_o_kitara-10-sonata_iii_moderato-88-117.mp3
24157,classical,jeni_melia-the_lost_art_of_wooing-16-lady_careys_dump_anon-0-29.mp3
3792,classical,jamie_janover-evolutions-02-moab-175-204.mp3
3255,classical,philharmonia_baroque-rameau_and_leclair-02-entree_des_pelerins__air_de_furie__sarabande_rameau_les_paladins-233-262.mp3
3042,classical,philharmonia_baroque-mozart_orchestral_works-02-concerto_for_flute_and_orchestra_in_g_major_kv313_allegro-233-262.mp3
10843,classical,the_sarasa_ensemble-a_baroque_mosaic-05-partia_no_5__passacaglia_biber-175-204.mp3
6496,classical,janine_johnson-chopin_recital-03-nocturne_op_72_no_1_posthumous_in_e_minor-30-59.mp3
24697,classical,jacob_heringman-josquin_des_prez_lute_settings-18-newsidler__adieu_mes_amours-59-88.mp3
21721,classical,ensemble_vermillian-stolen_jewels-12-buxtehude_sonata_ii_op_i_lentovivace-0-29.mp3
22202,classical,justin_bianco-finality-12-scattered-59-88.mp3
25576,classical,janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-25-suite_courante_pezold-59-88.mp3
12608,classical,ralph_rousseau_meulenbroeks-moved_by_marais-06-le_folies_despagnes_le_deuxieme_livre_de_pieces_de_viole_1701-320-349.mp3
1071,classical,briddes_roune-lenten_is_come-01-lenten_is_come-88-117.mp3
19090,classical,tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-10-11_bagatelles_for_solo_fortepiano_op__119_no__7-0-29.mp3
5793,classical,american_bach_soloists-j_s__bach__favorite_cantatas-03-duet__wenn_kommst_du_mein_heil-233-262.mp3
14971,classical,richard_savino-murcia__danza_y_diferencias-07-passacalle_in_d_minor-88-117.mp3
1487,classical,music_of_the_spheres-the_fantastics-01-pandolfi_la_berbabea_op_4_no_1_1660-59-88.mp3
18034,classical,kyiv_chamber_choir-masterpieces_of_the_ukrainian_choral_baroque-09-i_have_cried_to_the_lord_with_my_voice-378-407.mp3
9422,classical,janine_johnson-chopin_recital-04-variations_on_der_schweitzerbub_kk_iva_no_4-88-117.mp3
25264,classical,jacob_heringman-siena_lute_book-22-fantasia_132_da_milano-30-59.mp3
25837,classical,jacob_heringman-blame_not_my_lute-38-the_paduane-0-29.mp3
4579,classical,vito_paternoster-cd1bach_sonatas_and_partitas_for_solo_violin-02-sonata_prima_in_do_minore__fuga_allegro-0-29.mp3
11186,classical,ensemble_mirable-triemer_six_cello_sonatas-05-sonata_1_giga_allegro-117-146.mp3
5696,classical,paul_avgerinos-maya__the_great_katun-03-dawn_of_the_gods_part_3-146-175.mp3
5810,classical,janine_johnson-j_s__bach_works_for_harpsichord-03-english_suite_no_2_in_a_minor__allemande-88-117.mp3
15386,classical,cheryl_ann_fulton-the_airs_of_wales-07-the_dimpled_cheek-0-29.mp3
6845,classical,oberlin_consort_of_viols-5_and_6_part_fantasies_of_william_lawes-03-set_a_5_in_f_major-378-407.mp3
23020,classical,richard_savino-mertz__bardic_sounds-13-tarantella-30-59.mp3
1514,classical,les_filles_de_sainte_colombe-german_music_for_viols_and_harpsichord-01-pieces_a_tre_viola_di_gamba_schwartzkopff-59-88.mp3
437,classical,american_bach_soloists-j_s__bach__transcriptions_of_italian_music-01-concerto_in_a_minor_for_four_harpsichords_bwv_1065_i_allegro-59-88.mp3
11701,classical,philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-06-8_symph_3rd-233-262.mp3
16901,classical,barry_phillips-trad-08-rondopolska-117-146.mp3
12800,classical,paul_avgerinos-muse_of_the_round_sky-06-muse_of_the_round_sky-59-88.mp3
11426,classical,shira_kammen-the_almanac-05-the_leaves_be_green-117-146.mp3
3245,classical,janine_johnson-j_s__bach_works_for_harpsichord-02-english_suite_no_2_in_a_minor__prelude-0-29.mp3
2809,classical,jacob_heringman-josquin_des_prez_lute_settings-02-anon__part_ii_virtus_sancti_spiritus-262-291.mp3
25115,classical,steven_devine-portrait_of_an_english_harpsichord-21-suite_no_5_in_e_major_allemande_george_frederick_handel-146-175.mp3
24537,classical,vito_paternoster-cd1bach_cello_suites-17-suite_vi_in_re_magiore__gavotte_i_e_ii-0-29.mp3
4977,classical,paul_beier-simone_molinaro-02-ung_gaij_bergier__canzone_francese_a_quattro_di_thomas_crequillon-146-175.mp3
9112,classical,seth_carlin-mozart_in_the_age_of_enlightenment-04-sonata_in_a_minor__kv_310__allegro_maestoso_wolfgang_amadeus_mozart-262-291.mp3
25772,classical,american_baroque-dances_and_suites_of_rameau_and_couperin-30-air_vif_de_lacdemoniens_suite_in_d_from_les_fetes_dhebe_rameau-59-88.mp3
5198,classical,ralph_meulenbroeks-gambomania-03-sonata_in_d_minor_allegro_karl_friedrich_abel-30-59.mp3
7573,classical,farallon_recorder_quartet-ludwig_senfl-04-beati_omnes_qui_timent-0-29.mp3
7352,classical,phebe_craig_and_katherine_westine-beside_themselves-03-wf_bach_concerto_in_f_major_for_2_harpsichords_presto-262-291.mp3
13009,classical,janine_johnson-chopin_recital-06-prelude_op_28_no_15_in_db_major-117-146.mp3
18028,classical,kyiv_chamber_choir-masterpieces_of_the_ukrainian_choral_baroque-09-i_have_cried_to_the_lord_with_my_voice-117-146.mp3
24194,classical,daniel_ben_pienaar-book_2_cd1_welltempered_clavier-16-prelude_and_fugue_no__8_in_dsharp_minor_bwv_877_fuga-30-59.mp3
25764,classical,jacob_heringman-jane_pickeringes_lute_book-29-the_madlay-146-175.mp3
6618,classical,new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-03-pavan_and_galliard_holborne-117-146.mp3
822,classical,dac_crowell-the_mechanism_of_starlight-01-helios_course-1219-1248.mp3
20587,classical,barry_phillips-trad-11-bellat-59-88.mp3
7795,classical,philharmonia_baroque-rameau_and_leclair-04-contredanse__entree_des_chinois__loure__gigue_vive_rameau_les_paladins-291-320.mp3
3127,classical,new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-02-des_rothschencken_tanz_brade-262-291.mp3
13941,classical,sand_craig_and_dornenburg-biber_violin_sonatas-07-biber_rosary_sonata_12_in_c_major_the_ascension-349-378.mp3
22802,classical,da_camera-a_celtic_celebration-13-mortlacks_ground_blow-117-146.mp3
24958,classical,paul_beier-alessandro_piccinini-19-toccata_xxiii-59-88.mp3
2691,classical,ralph_meulenbroeks-gambomania-02-arabesque_martin_marais-88-117.mp3
25078,classical,katherine_roberts_perl-j_s__bach_french_suites-20-suite_no_5_in_g_major_bwv_816_allemande-30-59.mp3
47,classical,philharmonia_baroque_orchestra-jake_heggie__to_hell_and_back-01-overture-59-88.mp3
23122,classical,ralph_meulenbroeks-gambomania-14-lecho_du_danube_giga_vivace_johannes_schenck-30-59.mp3
11080,classical,oberlin_consort_of_viols-5_and_6_part_fantasies_of_william_lawes-05-set_a_5_in_c_minor-175-204.mp3
1522,classical,les_filles_de_sainte_colombe-german_music_for_viols_and_harpsichord-01-pieces_a_tre_viola_di_gamba_schwartzkopff-436-465.mp3
438,classical,american_bach_soloists-j_s__bach__transcriptions_of_italian_music-01-concerto_in_a_minor_for_four_harpsichords_bwv_1065_i_allegro-88-117.mp3
2743,classical,suzanne_teng-enchanted_wind-02-above_the_clouds-175-204.mp3
20522,classical,philharmonia_baroque_orchestra-handel__atalanta_cd2-11-aria_benchio_non_sappia_ancor-204-233.mp3
11510,classical,kourosh_zolani-peaceful_planet-05-victory-117-146.mp3
3945,classical,american_baroque-mozart_4_quartets_for_strings_and_winds-02-oboe_quartet_in_f_k370__adagio-0-29.mp3
9127,classical,seth_and_maryse_carlin-schubert__music_for_fortepiano_four_hands-04-sonata_in_c_major_grand_duo__allegro_vivace-552-581.mp3
12617,classical,ralph_rousseau_meulenbroeks-moved_by_marais-06-le_folies_despagnes_le_deuxieme_livre_de_pieces_de_viole_1701-755-784.mp3
12361,classical,sand_craig_and_dornenburg-biber_violin_sonatas-06-froberger_toccata_iii_in_c_major_1656-0-29.mp3
12620,classical,ralph_rousseau_meulenbroeks-moved_by_marais-06-le_folies_despagnes_le_deuxieme_livre_de_pieces_de_viole_1701-929-958.mp3
1934,classical,etherfysh-box_of_fysh-01-sanctuary-175-204.mp3
19958,classical,american_bach_soloists-j_s__bach__mass_in_b_minor_cd1-10-qui_sedes_ad_dextram_patris-30-59.mp3
23174,classical,richard_savino-mertz__bardic_sounds-14-charming_variations-117-146.mp3
25234,classical,st__eliyah_childrens_choir-we_are_guarded_by_the_cross-21-we_have_recourse_in_thy_mercy-88-117.mp3
20300,classical,telemann_trio_berlin-telemann_trio_berlin-10-triosonate_in_ddur__allegro_c_p__bach-233-262.mp3
20148,classical,ensemble_mirable-conversations_galantes-10-sonata_v_in_f_major_andante-0-29.mp3
22869,classical,voices_of_music-an_evening_with_bach-13-prelude_in_e_flat_major_bwv_998-30-59.mp3
